YEAR_STATION,YEAR,STATION,WOLF_EEL,SABLEFISH,ARROWTOOTH_FLOUNDER,PACIFIC_SANDDAB,SPECKLED_SANDDAB,SCULPIN,REX_SOLE,GREENLING,SLENDER_SOLE,PACIFIC_HAKE,DOVER_SOLE,LINGCOD,PAINTED_GREENLING,RIGHT_EYED_FLATFISH,TURBOT,SAND_SOLE,CABEZON,BROWN_ROCKFISH,DARKBLOTCHED_ROCKFISH,CALICO_ROCKFISH,SPLITNOSE_ROCKFISH,GREENSTRIPED_ROCKFISH,WIDOW_ROCKFISH,YELLOWTAIL_ROCKFISH,CHILIPEPPER,SQUARESPOT_ROCKFISH,SHORTBELLY_ROCKFISH,COWCOD,BLACK_ROCKFISH,BLACKGILL_ROCKFISH,BLUE_ROCKFISH,BOCACCIO,CANARY_ROCKFISH,YELLOWMOUTH_ROCKFISH,YELLOWEYE_ROCKFISH,BANK_ROCKFISH,STRIPETAIL_ROCKFISH,HALFBANDED_ROCKFISH,OLIVE_ROCKFISH,PYGMY_ROCKFISH,SHARPCHIN_ROCKFISH,ROCKFISH,ROSY_ROCKFISH_GROUP,PACIFIC_TOMCOD,COPPER_ROCKFISH_GROUP,IRISH_LORD,sdiv,nspec,eve,LCBD,LONDD,LATDD,PROVINCE,SURVEY,CRUISE,STATION_BOTTOM_DEPTH,AREA,ACTIVE,clust_6,core,cpue,MDS1,MDS2,MDS3,centroid_distance,rar50,fMDS1,fMDS2,fMDS3,centroid_distance_fd,feve,fric,fdiv
2013_425,2013,425,0,0,0,1.589026915,2.817394802,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0.549306144,0,1.701556354,7,0.874426348,0.272272098,-120.7116699,33.91833496,SOUTH,RREAS,1305,1848,San Miguel,Y,2,NO,7.381742993,0.027176495,0.161169816,0.670527084,0.680673129,6,-0.11339276,0.323075255,-0.19138852,0.361470533,0.498859,0.00752912,0.826839222
2013_441,2013,441,0,0,0,1.935600505,2.227173648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.341065614,1.748253781,0,1.748253781,7.001680899,0,0,0,1.994492023,1.545521227,0,0,0,0,1.242453325,1.242453325,1.242453325,0,0,0,0,0,1.242453325,0,2.307762208,12,0.928711521,0.338962272,-121.3633301,35.70333252,CENTRAL,RREAS,1305,60,Piedras Blancas,Y,2,NO,25.51185478,-0.832230162,0.174122754,0.31767883,0.907173363,3.492163185,-0.174922478,0.015918019,-0.049071288,0.170678022,0.615404,0.037239169,0.705404444
2013_442,2013,442,0.804718956,0,0,3.268345799,2.215408399,0,0.549306144,0,0,1.945910149,1.242453325,0,0,0,0,0,0,0,0,0,0,0,1.892094817,0,1.242453325,1.567747108,7.298874081,0,0,0,0.549306144,1.567747108,0,0,0,0,0.549306144,0,0,0,0,0,0,0,0,0,2.257713629,13,0.88021736,0.176196082,-121.4299967,35.70333252,CENTRAL,RREAS,1305,167,Piedras Blancas,Y,2,NO,24.6936715,-0.61928583,0.113813003,0.027354268,0.618554586,2.741431856,0.014558125,0.076601786,-0.014197961,0.082690116,0.642155,0.131028818,0.884411229
2013_443,2013,443,0,0,0,3.297890257,2.255429753,0,0,0,0,0.693147181,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0.549306144,0,0.549306144,0.549306144,3.595714665,0,0,0,0,0.34657359,0,0,0,0,0.972955075,0,0,0,0,0,0,0,0,0,1.940779073,10,0.842869276,0.094370961,-121.5083333,35.70333252,CENTRAL,RREAS,1305,557,Piedras Blancas,Y,2,NO,13.15620254,-0.333444776,-0.037796892,0.244625414,0.406923299,4.799223097,-0.150368596,0.065591478,-0.058719037,0.163884084,0.626771,0.056543844,0.851630297
2013_444,2013,444,0.549306144,0,0,4.627274313,1.935600505,0,0,0,0,3.384246606,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0.972955075,0.693147181,0.34657359,0.972955075,4.999739659,0,0,0,0.549306144,0.549306144,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,2.114404202,13,0.824345152,0.118115213,-121.7,35.70333252,CENTRAL,RREAS,1305,885,Piedras Blancas,Y,2,NO,20.27355762,-0.520237068,-0.068698838,-0.049895199,0.474533536,4.190672747,-0.03478816,0.035760666,-0.042275053,0.059358736,0.663356,0.117385713,0.856291666
2013_445,2013,445,0,0,0,4.615659389,3.414356036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972955075,0,0,0.895879735,3.36071285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438319651,5,0.893677136,0.209552976,-121.8666667,35.70333252,CENTRAL,RREAS,1305,1050,Piedras Blancas,Y,2,NO,13.25956308,-0.4004268,0.124171515,0.461603272,0.654342109,3.64235413,-0.282823579,-0.303660608,0.044352061,0.409014309,0.600134,6.72638484391882e-05,0.953659449
2013_453,2013,453,0,0,0,1.945910149,0,0,0.693147181,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912,1.098612289,0,0,1.098612289,0,0.693147181,0,1.098612289,0,0.693147181,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,2.236313922,10,0.971218374,0.289537107,-123.3866699,38.46666667,CENTRAL,RREAS,1305,115,Fort Ross,Y,5,NO,10.72238594,-0.265523262,0.619709884,-0.218501583,0.788440348,10,0.103299744,-0.051873713,0.026630234,0.129115984,0.680535,0.067357303,0.795136739
2013_454,2013,454,0.693147181,0,0,3.401197382,4.709530201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564949357,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.381676457,5,0.858482784,0.230108774,-123.7099935,38.46666667,CENTRAL,RREAS,1305,910,Fort Ross,Y,2,NO,12.0619713,-0.295620712,0.122682105,0.546449042,0.675343822,3.322302052,-0.081365978,0.157517311,0.216895412,0.278431073,0.363413,0.004041203,0.901909547
2013_455,2013,455,0,0,0,4.060443011,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.044522438,0,1.609437912,0,4.394449155,0,0,0,3.610917913,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.815428636,7,0.932945082,0.281311205,-124.0583333,38.46666667,CENTRAL,RREAS,1305,3263,Fort Ross,Y,2,NO,19.02235552,-0.645656552,0.260809445,0.35728927,0.807777623,5.610201638,-0.153365141,-0.01200758,0.206809976,0.252006455,0.411651,0.003619206,0.713452247
2013_461,2013,461,0,0,0.804718956,4.163863083,0.549306144,0,0,0,0,0,0,0.693147181,0,0.693147181,0.34657359,0,0,0,0,0,0,0,4.113954919,1.497866137,0.34657359,0,5.684204117,0,0,0,2.66876904,0,0,0,0,0,0.895879735,0,0,0,0,0,0,0,0.34657359,0,2.133815897,13,0.831913212,0.353727578,-123.7833333,39.13333333,CENTRAL,RREAS,1305,73,Navarro,Y,2,NO,22.80457726,-0.772976143,0.402686365,0.238932213,0.932165448,4.153900146,0.081005473,0.090470421,-0.008154508,0.130324223,0.458361,0.089689002,0.845893255
2013_463,2013,463,0,0,0,3.917394054,2.876286319,0,0,0,0,1.445185879,0,0,0,0,1.522261219,0,0,0,1.497866137,0,0,0,4.340675389,2.727660558,1.497866137,1.732867951,5.824068972,0,0,0,3.866403765,0,3.181514052,0,0,0,2.368099224,1.198947636,0,0,0,0,0.34657359,0,0,0,2.553931723,15,0.943088534,0.329349362,-124,39.13333333,CENTRAL,RREAS,1305,404,Navarro,Y,2,NO,38.34367088,-0.864687702,0.234855675,0.029246928,0.890804689,7.785424326,-0.036280981,0.005764423,-0.11738593,0.118681427,0.60176,0.220608747,0.794179382
2013_464,2013,464,0,0,0,2.817394802,1.589026915,0,0,0,0,0,0.34657359,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,1.282474679,0,0,0,0,0,0,0,0,0,0.972955075,0,0,0,0,1.965912816,0,0,0,0,1.745079456,7,0.896792781,0.14694782,-124.3166667,39.13333333,CENTRAL,RREAS,1305,2153,Navarro,Y,2,NO,9.320911467,-0.126663837,0.081473905,0.470621925,0.548338376,4.994152911,0.058145124,0.060038632,0.196613117,0.21865424,0.593355,0.012705867,0.812489299
2013_465,2013,465,0,0,0,3.912023005,2.833213344,0,1.386294361,0,0,2.708050201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386294361,0,2.197224577,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.870458278,7,0.961224703,0.048787008,-124.6,39.13333333,CENTRAL,RREAS,1305,3292,Navarro,Y,2,NO,15.80939421,-0.318718522,0.037851219,0.002028523,0.313180065,6.679291671,-0.094320465,0.065391787,0.165712833,0.19773483,0.702678,0.01017408,0.892268417
2013_471,2013,471,0,0,1.609437912,4.219507705,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.709530201,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,1.377613968,5,0.855958621,0.255639257,-123.9166667,39.83333333,CENTRAL,RREAS,1305,65,Delgada,Y,2,NO,12.33023529,-0.371734709,0.09709396,0.557539198,0.707823377,3.464624304,-0.026663619,0.164782908,0.30410596,0.347778946,0.424314,0.000875351,0.950624496
2013_473,2013,473,0,0,0,1.791759469,1.386294361,0,0,0,0,1.945910149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833213344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.352241309,4,0.975434156,0.018155792,-124.1083333,39.83333333,CENTRAL,RREAS,1305,236,Delgada,Y,1,NO,7.957177323,-0.047585759,-0.209591845,0.028054829,0.113141792,4,NA,NA,NA,NA,NA,NA,NA
2013_474,2013,474,0,0,0,2.63905733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.995732274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691142477,2,0.997100631,0.305582689,-124.4,39.83333333,CENTRAL,RREAS,1305,1600,Delgada,Y,2,NO,5.634789603,-0.178309948,-0.25149476,0.623467671,0.684805742,2,NA,NA,NA,NA,NA,NA,NA
2013_481,2013,481,0,0,0,3.761200116,5.379897354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912,1.098612289,0,0.693147181,0,1.3610288,5,0.84565369,0.342435252,-117.75,33.01666667,SOUTH,RREAS,1305,798,San Diego,Y,2,NO,12.54229485,-0.261080161,0.250343762,0.755656983,0.730921647,3.099968875,NA,NA,NA,NA,NA,NA,NA
2013_482,2013,482,0,0,0,4.025351691,6.536691598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912,0,0,0,0.967330511,3,0.880499505,0.399574372,-117.5833333,32.91666667,SOUTH,RREAS,1305,865,San Diego,Y,2,NO,12.1714812,-0.199386568,0.205958995,0.848616759,0.77063756,2.223021609,NA,NA,NA,NA,NA,NA,NA
2013_483,2013,483,0,0,0,4.564348191,4.644390899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912,3.091042453,0,0,0,1.315704441,4,0.949078425,0.372383393,-117.4216634,32.81666667,SOUTH,RREAS,1305,555,San Diego,Y,2,NO,13.90921946,-0.317012845,0.215223703,0.801902959,0.738804236,3.637017151,NA,NA,NA,NA,NA,NA,NA
2013_484,2013,484,0,0,0,0.693147181,1.791759469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945910149,0,0,0,1.017710566,3,0.926357268,0.397255025,-117.3333333,32.70833333,SOUTH,RREAS,1305,94,San Diego,Y,3,NO,4.430816799,0.403054429,-0.013189867,0.755396441,0.885275238,3,NA,NA,NA,NA,NA,NA,NA
2013_491,2013,491,0,2.708050201,0,4.744932128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469,2.302585093,0,1.791759469,1.098612289,0,0,0,2.302585093,0,0,0,0,0,1.386294361,1.791759469,0,0,0,0,0,0,0,0,2.10713375,9,0.958997413,0.4540511,-120.7333333,35,CENTRAL,RREAS,1305,55,Point Sal,Y,5,NO,19.91833757,-0.996967568,0.121522272,0.400504025,1.070496481,7.61040136,-0.191111289,0.045461118,0.012301608,0.185592612,0.740135,0.021535103,0.783906567
2013_492,2013,492,0,0,0,6.154858094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0.693147181,0.693147181,2.079441542,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,1.378963021,6,0.7696132,0.320994339,-120.7933268,35,CENTRAL,RREAS,1305,94,Point Sal,Y,2,NO,11.41235347,-0.60639254,-0.00927149,0.544027618,0.811240044,2.045887658,-0.333422142,-0.009915365,0.134315583,0.349143893,0.774075,0.000939872,0.871491031
2013_493,2013,493,0,0,0,2.341065614,1.386294361,0,0,0,0,4.716981904,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,1.242453325,2.92610124,0,0,0,0,0,0,0,0,0.34657359,0.549306144,0,0,0,0,0,0,0,0,0,1.754729207,8,0.843845868,0.077416506,-120.8833333,35,CENTRAL,RREAS,1305,192,Point Sal,Y,2,NO,13.85534977,-0.346564477,-0.243359054,-0.08911428,0.328960132,4.073774936,-0.201220929,0.069590435,-0.083048899,0.217842989,0.691314,0.040512307,0.894294604
2013_494,2013,494,0,0,0,2.071567363,2.350240183,0,0,0,0.34657359,1.935600505,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0.34657359,0,1.724901656,8,0.829501857,0.108790517,-120.975,35,CENTRAL,RREAS,1305,374,Point Sal,Y,2,NO,8.090276003,0.101877684,-0.106487734,0.018474626,0.15965182,3,0.037192691,0.252698542,0.122221168,0.286192616,0.642311,0.016628511,0.783742234
2013_495,2013,495,0,0,0,2.891912591,1.416606672,0,0,0,0,0.804718956,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,1.445121386,6,0.806536852,0.164797024,-121.1166667,35,CENTRAL,RREAS,1305,532,Point Sal,Y,3,NO,6.15295899,0.231904717,-0.068786735,0.27121095,0.417692409,3,-0.165210866,-0.034167831,-0.124765369,0.19961355,0.621739,0.028042157,0.664428594
2013_601,2013,601,0.693147181,0,0,0,0.693147181,0,0.693147181,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912,5,0.999998757,0.571729302,-124.5266602,40.5,NORTH,RREAS,1305,61,False Cape,Y,5,NO,3.465735903,0.790261425,0.674052432,-0.381135324,0.624725061,NA,NA,NA,NA,NA,NA,NA,NA
2013_602,2013,602,0,0,0,1.098612289,0.693147181,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073127609,3,0.976799881,0.224542683,-124.6200033,40.5,NORTH,RREAS,1305,187,False Cape,Y,3,NO,2.48490665,0.594943815,-0.22598902,0.050622018,0.784061026,NA,NA,NA,NA,NA,NA,NA,NA
2013_603,2013,603,0,0,0,1.098612289,0,0,1.098612289,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,1.369518242,4,0.987896807,0.427747501,-124.7299967,40.5,NORTH,RREAS,1305,1622,False Cape,Y,5,NO,3.988984047,0.483236621,0.708308723,0.29649579,0.451024311,NA,NA,NA,NA,NA,NA,NA,NA
2013_605,2013,605,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469,2.079441542,0,0,3.496507561,0,0,0,0,0,1.791759469,0,0,0,1.098612289,0,0,0,0,1.098612289,0,0,0,0,1.855841785,7,0.953713317,0.357315773,-124.95,40.5,NORTH,RREAS,1305,2565,False Cape,Y,5,NO,12.45530491,-0.725624761,0.539177571,0.037947497,1.023862561,6.979797405,-0.12601868,-0.275318245,0.022876759,0.405068205,0.501221,0.003903111,0.701845893
2013_607,2013,607,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073127609,3,0.976799881,0.599489999,-125.1700033,40.5,NORTH,RREAS,1305,2634,False Cape,Y,5,NO,2.48490665,0.943552991,0.461592984,-0.406664711,0.742249575,NA,NA,NA,NA,NA,NA,NA,NA
2013_613,2013,613,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.87022396,-124.4900065,41,NORTH,RREAS,1305,520,Trinidad Head,Y,5,NO,0.693147181,0.986011631,0.99939277,-0.679609107,1.065413502,NA,NA,NA,NA,NA,NA,NA,NA
2013_617,2013,617,0,0,0,0.693147181,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,1.098612289,3,0.999996966,0.383810116,-124.9299967,41,NORTH,RREAS,1305,2804,Trinidad Head,Y,3,NO,2.079441542,0.752533419,-0.043839965,0.427010122,0.850936111,NA,NA,NA,NA,NA,NA,NA,NA
2013_621,2013,621,0,0,3.737669618,5.659482216,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890371758,0.693147181,0,0,0,0,0.693147181,0,2.63905733,0,1.098612289,0,0,0,1.609437912,0,0,0,0,0,0,0,0,0,1.942804343,9,0.884207914,0.473083591,-124.2599935,41.5,NORTH,RREAS,1305,66,Flint Rock Head,Y,5,NO,19.71407266,-0.574800423,0.819770937,0.313100892,0.996832728,4.888269461,0.139333487,-0.111175361,0.007748156,0.118345837,0.6074,0.048020486,0.864728248
2013_622,2013,622,0,0,0,1.098612289,0,0,0,0,0,4.49980967,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.090774274,4,0.786825899,0.308890919,-124.3700033,41.5,NORTH,RREAS,1305,96,Flint Rock Head,Y,1,NO,7.390181428,-0.064849919,-0.287507018,-0.707680565,1.08007166,3.099062,NA,NA,NA,NA,NA,NA,NA
2013_623,2013,623,0,0,0,0.693147181,0.693147181,0,1.098612289,0,0,1.386294361,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.752079861,6,0.97785348,0.124951906,-124.4799967,41.5,NORTH,RREAS,1305,169,Flint Rock Head,Y,4,NO,5.66296048,0.338389278,-0.021162186,-0.2474133,0.550501469,6,0.05119448,0.046412312,0.121096048,0.157078107,0.803054,0.043527742,0.828874986
2013_625,2013,625,0,0,1.791759469,1.945910149,1.386294361,0,0.693147181,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,1.945910149,1.386294361,0,0,0.693147181,0,0,0,0,0,3.433987204,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,2.155949907,10,0.936316741,0.269826474,-124.7,41.5,NORTH,RREAS,1305,946,Flint Rock Head,Y,5,NO,14.66274442,-0.074381152,0.668257652,0.060995686,0.423107606,9.506374184,0.126228175,-0.048377281,0.018707488,0.066840701,0.682496,0.068548822,0.889194642
2013_627,2013,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0.693147181,2,0.999992787,0.85020228,-124.9200033,41.5,NORTH,RREAS,1305,690,Flint Rock Head,Y,5,NO,1.386294361,0.718652411,0.956247306,0.873668056,1.118324683,NA,NA,NA,NA,NA,NA,NA,NA
2013_631,2013,631,0,0,1.386294361,1.098612289,0.693147181,0,0.693147181,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,1.945910149,2.197224577,0,0,0,0,0,0,1.791759469,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,2.092694428,9,0.952425797,0.410262048,-124.41,42,NORTH,NWFSC,1305,84,Brookings,Y,5,NO,11.19238957,0.06814106,0.850413182,-0.24807825,0.468351932,9,0.161009274,-0.100696532,0.027014807,0.102313211,0.507008,0.036380561,0.933997162
2013_633,2013,633,0,0,1.098612289,0.693147181,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.589374689,5,0.987532791,0.465858068,-124.63,42,NORTH,NWFSC,1305,431,Brookings,Y,3,NO,3.871201011,0.834787136,0.23406772,0.390402128,0.743603352,NA,0.131979006,-0.049327323,0.30013001,0.278686265,0.665835,0.001802496,0.910757989
2013_635,2013,635,0,0,0,0,0,0,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675249078,2,0.974171469,0.771543118,-124.85,42,NORTH,NWFSC,1305,924,Brookings,Y,5,NO,2.708050201,0.430870409,1.165203227,-0.685476214,0.936908527,NA,NA,NA,NA,NA,NA,NA,NA
2013_641,2013,641,0,0,1.791759469,1.609437912,0.693147181,0,0,0,1.945910149,0,0,0,0,0,0,2.48490665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,1.098612289,0,0,0,0,1.852693647,7,0.952095495,0.408070085,-124.61,42.5,NORTH,NWFSC,1305,87,Gold Beach,Y,5,NO,10.31692083,0.25448872,0.72902272,0.441693552,0.547704401,7,0.342103881,-0.027125143,0.200574312,0.24493323,0.455692,0.002806301,0.794754569
2013_643,2013,643,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.87022396,-124.83,42.5,NORTH,NWFSC,1305,705,Gold Beach,Y,5,NO,0.693147181,0.986011631,0.99939277,-0.679609107,1.065413502,NA,NA,NA,NA,NA,NA,NA,NA
2013_645,2013,645,0,0,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0.693147181,2,0.999992787,0.789511067,-125.05,42.5,NORTH,NWFSC,1305,1732,Gold Beach,Y,5,NO,1.386294361,0.692173603,1.233289457,-0.157703106,0.849783991,NA,NA,NA,NA,NA,NA,NA,NA
2013_651,2013,651,0,0,1.791759469,0,0,0,2.079441542,0,0,0,0,0,0,0,0,3.401197382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0,0,1.262028525,4,0.910359505,0.812355488,-124.63,43,NORTH,NWFSC,1305,116,Bandon,Y,5,NO,7.965545573,0.338635973,1.364749012,-0.570334147,1.01824842,4,NA,NA,NA,NA,NA,NA,NA
2013_653,2013,653,0,0,0,0.693147181,1.098612289,0,1.386294361,0,0,0,1.386294361,0,0,0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17805383,0,0,0,0,1.637462167,6,0.913884186,0.375024528,-124.85,43,NORTH,NWFSC,1305,140,Bandon,Y,5,NO,8.435549202,0.329794152,0.767736819,0.15547709,0.346786489,6,0.381976393,0.338198137,-0.05469439,0.406796926,0.732395,8.95518652798715e-05,0.887154736
2013_655,2013,655,0,0,0,0,0.693147181,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.944438979,0,0,0,0,0.915686378,3,0.833491132,0.568597458,-125.07,43,NORTH,NWFSC,1305,1644,Bandon,Y,5,NO,4.736198448,0.505980382,1.008282397,0.016881883,0.563534208,3,NA,NA,NA,NA,NA,NA,NA
2013_657,2013,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912,0,0,0,0,0,1,0,0.881315414,-125.29,43,NORTH,NWFSC,1305,3077,Bandon,Y,5,NO,1.609437912,0.07499675,0.919329917,1.306725478,1.439393135,NA,NA,NA,NA,NA,NA,NA,NA
2013_661,2013,661,0,0,2.079441542,2.772588722,3.135494216,0.693147181,1.609437912,0,0,0,0,0,0,0,0,2.302585093,0,0,0.693147181,0,0,0,2.890371758,1.945910149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,0,0.693147181,0,0,2.272132026,11,0.947552293,0.350667633,-124.36,43.5,NORTH,NWFSC,1305,98,Coos Bay,Y,5,NO,19.91388322,-0.22976329,0.814131083,0.182073362,0.657285314,9.56693429,0.17697391,-0.042242835,0.039167794,0.045253654,0.642048,0.045999791,0.877872568
2013_662,2013,662,0,0,2.564949357,1.791759469,1.945910149,0,0.693147181,0,1.386294361,0,0,0,0,0,0,2.48490665,0,0,1.791759469,0,0,0,2.079441542,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.137986625,9,0.973039154,0.370973384,-124.47,43.5,NORTH,NWFSC,1305,121,Coos Bay,Y,5,NO,15.83678047,-0.018826938,0.845136789,0.031086004,0.47917359,8.960784314,0.185622131,0.055087875,0.101156094,0.091643453,0.690576,0.02886734,0.7928962
2013_663,2013,663,0,0,0.693147181,0.693147181,1.098612289,0,1.945910149,0,0,0,0.693147181,0,0,0,0,1.098612289,0,0,0.693147181,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.197224577,0,0,0,0,2.096437485,9,0.954129335,0.352865802,-124.58,43.5,NORTH,NWFSC,1305,200,Coos Bay,Y,5,NO,10.21156031,0.178257404,0.823939007,-0.023893578,0.353489025,9,0.252608528,0.062162257,0.001454318,0.106280627,0.683599,0.058025301,0.765792288
2013_665,2013,665,0,0,0,0,0.693147181,0,1.386294361,0,0,0,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.079441542,0,0,0,0,1.312637082,4,0.946865797,0.535877453,-124.8,43.5,NORTH,NWFSC,1305,603,Coos Bay,Y,5,NO,5.257495372,0.40716371,1.006584929,0.004724897,0.531106329,4,NA,NA,NA,NA,NA,NA,NA
